doc_id,prediction_index,pred_label,pred_start,pred_end,pred_text
article_07,20,assumption,2448,2728,But one thing he did offer was his confirmation that the FBI already knew all of the major allegations in the so-called Steele dossier before it even learned of the much-debated 35-page opposition-research document alleging that Trump's presidential campaign colluded with Russia
article_07,21,assumption,2731,2902,While much of the president's invective about the investigation — conducted first by the FBI and then by special counsel Robert Mueller — centers on the opposition dossier
article_07,22,testimony,2903,3007,"Comey told ABC News that ""the investigation was triggered entirely separately from the Steele dossier."""
article_07,23,assumption,3035,3041,began
article_07,24,testimony,3080,3265,"George Papadopoulos, who was briefly an adviser to the Trump presidential campaign, ""had been talking to someone in London about getting dirt that the Russians had on Hillary Clinton."""
article_07,25,testimony,3267,3394,"""The FBI didn't get any information that's part of the so-called Steele dossier, as I understand it, until after that,"" he said"
article_07,26,testimony,3397,3714,"Regardless, he said, once it learned of the dossier, the FBI considered Christopher Steele, the former British intelligence officer who compiled it, to be a credible source, calling him ""someone with a track record, someone who was a credible and respected member of an allied intelligence service during his career."""
article_07,27,testimony,3720,4081,"y also spoke at length about what he characterized as his ""no-win situation"" in his deliberations over whether to announce publicly, less than two weeks before the presidential election, that the FBI was looking into more emails connected to its investigation of Democratic nominee Hillary Clinton's use of a private email server when she was secretary of state"
article_07,28,testimony,4084,4340,"Comey wrote in ""A Higher Loyalty"" that he assumed Clinton would win — as virtually every major poll suggested — and that he didn't want to tarnish Clinton's presidency as illegitimate if it were to be learned later that the FBI had withheld the information"
article_07,29,testimony,4343,4405,Comey told ABC News that he would make the same decision again
article_07,30,testimony,4408,4537,"""If I ever start considering whose political fortunes will be affected by a decision, we're done,"" he said, according to ABC News"
article_07,31,testimony,4538,4635,"""We're no longer that group in America that is apart from the partisans and that can be trusted."
article_07,32,testimony,4635,4684,"We're just another player in the tribal battle."""
article_07,33,anecdote,4691,4755,"Comey joins Rachel Maddow live in-studio Thursday at 9 p.m., ET"
article_07,34,anecdote,4756,4765,on MSNBC
article_07,35,anecdote,4797,4798,:
article_07,36,other,4802,4803,.
article_07,37,other,4829,4842,this article
article_07,38,anecdote,4866,4872,title
article_07,39,anecdote,4876,4934,"is a former director of the FBI, not the current director"
article_08,0,testimony,46,108,iate for Russian cyberattacks during the presidential election
article_08,1,testimony,111,281,"In an interview on National Public Radio on Friday morning, the US president said he is waiting for a final report he has ordered into a range of Russian hacking attacks,"
article_08,2,testimony,281,320,but promised there would be a response
article_08,3,testimony,324,467,"I think there is no doubt that when any foreign government tries to impact the integrity of our elections … we need to take action,” Obama said"
article_08,4,testimony,468,523,“And we will – at a time and place of our own choosing
article_08,5,testimony,527,593,Some of it may be explicit and publicised; some of it may not be.”
article_08,6,testimony,595,804,"The CIA has judged that the Russian cyber attacks, including the hacking of emails from the Democratic National Committee, were intended to influence the election in Donald Trump’s favour, according to reports"
article_08,7,testimony,910,931,Republican contender
article_08,8,anecdote,934,1000,Senators from both parties have called for a congressional enquiry
article_08,9,anecdote,1007,1046,Trump himself has rejected the reports
article_08,10,assumption,1050,1081,his office has derided the CIA
article_08,11,testimony,1124,1246,was the “same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?”
article_08,12,anecdote,1246,1509,"One of the hacked emails, from interim DNC head Donna Brazile, said that a woman from Flint, Michigan, would ask at a primary debate with Bernie Sanders what Clinton would do as president to help people in the town suffering from a lead-contaminated water supply"
article_08,13,assumption,1512,1648,Are we talking about the same cyberattack where it was revealed that head of the DNC illegally gave Hillary the questions to the debate?
article_08,14,testimony,1650,1809,"He earlier tweeted: “If Russia, or some other entity, was hacking, why did the White House wait so long to act? Why did they only complain after Hillary lost?”"
article_08,15,anecdote,1811,1917,"In fact, the intelligence community had issued its statement on 7 October, a full month before polling day"
article_08,16,testimony,1920,2002,Obama said he would reserve judgment on Moscow’s intentions pending a final report
article_08,17,testimony,2006,2055,he said the impact of the intervention was clear
article_08,18,testimony,2056,2338,"The debate over motivation, he said “does not in any way, I think, detract from the basic point that everyone during the election perceived accurately – that in fact what the Russian hack had done was create more problems for the Clinton campaign than it had for the Trump campaign"
article_08,19,testimony,2342,2554,"He added: “There’s no doubt that it contributed to an atmosphere in which the only focus for weeks at a time, months at a time were Hillary’s emails, the Clinton Foundation, political gossip surrounding the DNC.”"
article_08,20,assumption,2631,2665,but insisted it had had an effect
article_08,21,testimony,2669,2720,"Elections can always turn out differently,” he said"
article_08,22,testimony,2721,2782,“You never know which factors are going to make a difference
article_08,23,testimony,2787,2857,"I have no doubt that it had some impact, just based on the coverage.”"
